,CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index,CASE_ID,Activity
5831,3047,1,2011-09-21 16:19:32,Variant 1,1,3047,1
5832,3047,8,2011-09-21 16:20:25,Variant 1,1,3047,8
5833,3047,6,2011-09-21 22:34:42,Variant 1,1,3047,6
5834,3048,1,2011-08-29 15:41:41,Variant 6,6,3048,1
5835,3048,8,2011-09-01 17:30:49,Variant 6,6,3048,8
5836,3048,6,2011-09-01 18:08:56,Variant 6,6,3048,6
5837,3048,6,2011-09-01 18:09:08,Variant 6,6,3048,6
5838,3049,1,2011-05-23 22:06:55,Variant 21,21,3049,1
5839,3049,8,2011-05-23 22:07:12,Variant 21,21,3049,8
5840,3049,9,2011-05-23 22:09:46,Variant 21,21,3049,9
5841,3049,8,2011-05-23 23:39:55,Variant 21,21,3049,8
5842,3049,6,2011-05-23 23:40:05,Variant 21,21,3049,6
5843,3049,8,2011-06-07 20:43:38,Variant 21,21,3049,8
5844,3049,6,2011-06-13 22:25:51,Variant 21,21,3049,6
5845,3051,1,2011-04-06 18:59:00,Variant 3,3,3051,1
5846,3051,8,2011-04-06 18:59:31,Variant 3,3,3051,8
5847,3051,9,2011-04-08 16:48:56,Variant 3,3,3051,9
5848,3051,8,2011-04-13 16:22:19,Variant 3,3,3051,8
5849,3051,6,2011-04-13 16:22:28,Variant 3,3,3051,6
5850,3052,1,2011-01-24 20:48:44,Variant 1,1,3052,1
5851,3052,8,2011-01-27 18:12:41,Variant 1,1,3052,8
5852,3052,6,2011-02-18 23:02:41,Variant 1,1,3052,6
5853,3053,1,2011-09-09 21:51:50,Variant 91,91,3053,1
5854,3053,6,2011-09-13 16:57:05,Variant 91,91,3053,6
5855,3053,8,2011-09-13 23:26:30,Variant 91,91,3053,8
5856,3053,6,2011-09-30 21:29:33,Variant 91,91,3053,6
5857,3054,1,2011-05-10 22:52:43,Variant 24,24,3054,1
5858,3054,8,2011-05-10 22:53:20,Variant 24,24,3054,8
5859,3054,8,2011-05-11 18:43:50,Variant 24,24,3054,8
5860,3054,8,2011-05-12 22:02:34,Variant 24,24,3054,8
5861,3054,6,2011-05-12 22:27:27,Variant 24,24,3054,6
5862,3055,1,2011-03-24 23:53:31,Variant 3,3,3055,1
5863,3055,8,2011-03-24 23:54:00,Variant 3,3,3055,8
5864,3055,9,2011-03-25 18:43:13,Variant 3,3,3055,9
5865,3055,8,2011-04-01 21:01:11,Variant 3,3,3055,8
5866,3055,6,2011-04-01 21:01:57,Variant 3,3,3055,6
5867,3057,1,2011-09-29 17:38:19,Variant 1,1,3057,1
5868,3057,8,2011-09-30 15:43:01,Variant 1,1,3057,8
5869,3057,6,2011-10-07 17:54:33,Variant 1,1,3057,6
5870,3060,1,2012-06-08 16:08:18,Variant 1,1,3060,1
5871,3060,8,2012-06-08 20:43:04,Variant 1,1,3060,8
5872,3060,6,2012-06-12 15:31:42,Variant 1,1,3060,6
5873,3062,1,2011-12-30 19:20:19,Variant 6,6,3062,1
5874,3062,8,2011-12-30 19:23:02,Variant 6,6,3062,8
5875,3062,6,2011-12-30 20:16:16,Variant 6,6,3062,6
5876,3062,6,2011-12-30 20:16:17,Variant 6,6,3062,6
5877,3063,1,2011-03-02 18:12:14,Variant 1,1,3063,1
5878,3063,8,2011-03-03 18:01:39,Variant 1,1,3063,8
5879,3063,6,2011-03-03 19:27:51,Variant 1,1,3063,6
5880,3064,1,2012-01-20 18:10:34,Variant 1,1,3064,1
5881,3064,8,2012-01-20 23:06:37,Variant 1,1,3064,8
5882,3064,6,2012-01-23 22:54:06,Variant 1,1,3064,6
5883,3065,1,2011-04-20 16:44:12,Variant 1,1,3065,1
5884,3065,8,2011-04-20 16:44:37,Variant 1,1,3065,8
5885,3065,6,2011-04-21 20:42:45,Variant 1,1,3065,6
5886,3067,1,2012-03-07 18:08:10,Variant 2,2,3067,1
5887,3067,8,2012-03-08 01:47:21,Variant 2,2,3067,8
5888,3067,9,2012-03-14 01:26:02,Variant 2,2,3067,9
5889,3067,6,2012-03-16 23:51:38,Variant 2,2,3067,6
5890,3069,1,2012-06-19 17:45:13,Variant 1,1,3069,1
5891,3069,8,2012-06-19 18:59:00,Variant 1,1,3069,8
5892,3069,6,2012-06-19 23:56:47,Variant 1,1,3069,6
5893,3070,1,2011-10-27 18:17:21,Variant 1,1,3070,1
5894,3070,8,2011-11-03 01:31:53,Variant 1,1,3070,8
5895,3070,6,2011-11-16 19:54:34,Variant 1,1,3070,6
5896,3072,1,2011-10-18 23:17:26,Variant 1,1,3072,1
5897,3072,8,2011-10-19 16:40:45,Variant 1,1,3072,8
5898,3072,6,2011-10-19 22:50:04,Variant 1,1,3072,6
5899,3074,1,2012-03-05 18:43:00,Variant 1,1,3074,1
5900,3074,8,2012-03-06 17:45:12,Variant 1,1,3074,8
5901,3074,6,2012-03-13 23:58:07,Variant 1,1,3074,6
5902,3076,1,2011-07-15 20:38:01,Variant 92,92,3076,1
5903,3076,1,2011-07-20 15:43:17,Variant 92,92,3076,1
5904,3076,8,2011-07-22 16:19:22,Variant 92,92,3076,8
5905,3076,2,2011-07-22 16:19:31,Variant 92,92,3076,2
5906,3076,5,2011-07-22 16:19:44,Variant 92,92,3076,5
5907,3076,6,2011-08-05 15:30:41,Variant 92,92,3076,6
5908,3081,6,2012-03-01 18:20:30,Variant 93,93,3081,6
5909,3081,8,2012-03-02 01:45:03,Variant 93,93,3081,8
5910,3081,6,2012-03-02 23:21:40,Variant 93,93,3081,6
5911,3088,1,2011-02-24 17:23:53,Variant 11,11,3088,1
5912,3088,1,2011-02-24 23:34:42,Variant 11,11,3088,1
5913,3088,8,2011-02-24 23:34:56,Variant 11,11,3088,8
5914,3088,9,2011-03-10 17:15:40,Variant 11,11,3088,9
5915,3088,8,2011-03-18 20:07:08,Variant 11,11,3088,8
5916,3088,6,2011-03-18 20:07:25,Variant 11,11,3088,6
5917,3089,1,2011-11-14 22:56:04,Variant 2,2,3089,1
5918,3089,8,2011-11-18 23:02:58,Variant 2,2,3089,8
5919,3089,9,2011-11-23 01:51:16,Variant 2,2,3089,9
5920,3089,6,2011-11-24 23:41:23,Variant 2,2,3089,6
5921,3090,1,2011-08-03 20:17:48,Variant 1,1,3090,1
5922,3090,8,2011-08-04 16:46:53,Variant 1,1,3090,8
5923,3090,6,2011-08-04 17:16:53,Variant 1,1,3090,6
5924,3091,1,2011-11-22 17:14:01,Variant 6,6,3091,1
5925,3091,8,2011-11-22 19:52:13,Variant 6,6,3091,8
5926,3091,6,2011-11-28 18:01:48,Variant 6,6,3091,6
5927,3091,6,2011-11-28 18:01:49,Variant 6,6,3091,6
5928,3092,1,2012-05-29 20:45:50,Variant 1,1,3092,1
5929,3092,8,2012-05-29 20:46:13,Variant 1,1,3092,8
5930,3092,6,2012-05-29 23:04:55,Variant 1,1,3092,6
5931,3094,1,2012-03-02 20:14:48,Variant 1,1,3094,1
5932,3094,8,2012-03-02 22:49:02,Variant 1,1,3094,8
5933,3094,6,2012-03-16 20:21:52,Variant 1,1,3094,6
5934,3096,1,2012-05-04 23:58:57,Variant 1,1,3096,1
5935,3096,8,2012-05-07 16:24:37,Variant 1,1,3096,8
5936,3096,6,2012-05-31 16:24:19,Variant 1,1,3096,6
5937,3097,1,2012-01-20 20:08:05,Variant 4,4,3097,1
5938,3097,6,2012-01-25 01:01:34,Variant 4,4,3097,6
5939,3099,1,2011-07-22 16:58:54,Variant 2,2,3099,1
5940,3099,8,2011-07-25 18:27:32,Variant 2,2,3099,8
5941,3099,9,2011-07-25 18:28:19,Variant 2,2,3099,9
5942,3099,6,2011-08-05 23:12:49,Variant 2,2,3099,6
5943,3100,1,2011-03-16 19:32:16,Variant 3,3,3100,1
5944,3100,8,2011-03-16 23:23:46,Variant 3,3,3100,8
5945,3100,9,2011-03-17 01:19:17,Variant 3,3,3100,9
5946,3100,8,2011-04-20 23:34:39,Variant 3,3,3100,8
5947,3100,6,2011-04-20 23:34:48,Variant 3,3,3100,6
5948,3102,1,2011-11-09 20:54:01,Variant 2,2,3102,1
5949,3102,8,2011-11-11 19:30:55,Variant 2,2,3102,8
5950,3102,9,2011-11-11 20:26:54,Variant 2,2,3102,9
5951,3102,6,2011-11-11 23:31:40,Variant 2,2,3102,6
5952,3104,1,2011-04-19 16:40:20,Variant 1,1,3104,1
5953,3104,8,2011-04-19 16:40:54,Variant 1,1,3104,8
5954,3104,6,2011-04-26 16:15:04,Variant 1,1,3104,6
5955,3105,1,2011-12-05 20:13:31,Variant 2,2,3105,1
5956,3105,8,2011-12-05 20:13:40,Variant 2,2,3105,8
5957,3105,9,2011-12-07 22:55:33,Variant 2,2,3105,9
5958,3105,6,2011-12-15 01:18:42,Variant 2,2,3105,6
5959,3106,1,2012-06-22 18:08:25,Variant 6,6,3106,1
5960,3106,8,2012-06-22 18:08:35,Variant 6,6,3106,8
5963,3107,1,2012-05-15 17:08:18,Variant 1,1,3107,1
5964,3107,8,2012-05-15 17:08:26,Variant 1,1,3107,8
5965,3107,6,2012-05-16 21:20:58,Variant 1,1,3107,6
5966,3108,1,2011-12-21 01:54:40,Variant 4,4,3108,1
5967,3108,6,2011-12-21 01:59:59,Variant 4,4,3108,6
5968,3109,1,2012-06-18 23:21:09,Variant 1,1,3109,1
5969,3109,8,2012-06-19 16:16:38,Variant 1,1,3109,8
5970,3109,6,2012-06-19 18:54:54,Variant 1,1,3109,6
5971,3110,1,2011-07-25 21:04:18,Variant 2,2,3110,1
5972,3110,8,2011-08-10 21:23:56,Variant 2,2,3110,8
5973,3110,9,2011-08-16 15:41:34,Variant 2,2,3110,9
5974,3110,6,2011-08-24 15:19:23,Variant 2,2,3110,6
5975,3111,1,2012-06-20 20:35:09,Variant 1,1,3111,1
5976,3111,8,2012-06-20 20:35:21,Variant 1,1,3111,8
5977,3111,6,2012-06-25 18:04:17,Variant 1,1,3111,6
5978,3115,1,2012-05-31 23:27:46,Variant 2,2,3115,1
5979,3115,8,2012-06-01 15:10:02,Variant 2,2,3115,8
5980,3115,9,2012-06-18 21:38:53,Variant 2,2,3115,9
5982,3119,1,2011-10-31 20:06:04,Variant 19,19,3119,1
5983,3119,1,2011-10-31 20:09:37,Variant 19,19,3119,1
5984,3119,1,2011-10-31 20:09:37,Variant 19,19,3119,1
5985,3119,8,2011-11-02 18:39:15,Variant 19,19,3119,8
5986,3119,6,2011-11-03 02:39:08,Variant 19,19,3119,6
5987,3120,1,2011-10-12 20:27:54,Variant 1,1,3120,1
5988,3120,8,2011-10-13 00:39:03,Variant 1,1,3120,8
5989,3120,6,2011-10-13 00:39:16,Variant 1,1,3120,6
5990,3122,1,2012-06-13 20:11:15,Variant 2,2,3122,1
5991,3122,8,2012-06-15 23:31:09,Variant 2,2,3122,8
5992,3122,9,2012-06-21 16:09:16,Variant 2,2,3122,9
5993,3122,6,2012-06-21 17:52:31,Variant 2,2,3122,6
5994,3123,1,2011-12-17 00:18:08,Variant 1,1,3123,1
5995,3123,8,2011-12-19 17:36:00,Variant 1,1,3123,8
5996,3123,6,2011-12-19 23:07:17,Variant 1,1,3123,6
5997,3124,1,2011-05-24 20:17:38,Variant 1,1,3124,1
5998,3124,8,2011-05-24 20:18:02,Variant 1,1,3124,8
5999,3124,6,2011-05-24 22:04:06,Variant 1,1,3124,6
6000,3125,1,2011-05-23 18:14:29,Variant 1,1,3125,1
6001,3125,8,2011-05-25 15:24:39,Variant 1,1,3125,8
6002,3125,6,2011-05-27 20:39:00,Variant 1,1,3125,6
6003,3127,1,2012-02-22 00:27:10,Variant 1,1,3127,1
6004,3127,8,2012-02-22 00:27:19,Variant 1,1,3127,8
6005,3127,6,2012-03-09 17:33:25,Variant 1,1,3127,6
6006,3129,1,2012-02-21 23:56:34,Variant 1,1,3129,1
6007,3129,8,2012-02-22 17:38:57,Variant 1,1,3129,8
6008,3129,6,2012-03-14 19:36:17,Variant 1,1,3129,6
6009,3131,1,2011-03-07 23:30:32,Variant 3,3,3131,1
6010,3131,8,2011-03-07 23:31:09,Variant 3,3,3131,8
6011,3131,9,2011-03-08 17:46:22,Variant 3,3,3131,9
6012,3131,8,2011-03-09 19:06:31,Variant 3,3,3131,8
6013,3131,6,2011-03-09 19:08:08,Variant 3,3,3131,6
6014,3133,1,2012-06-14 23:58:59,Variant 1,1,3133,1
6015,3133,8,2012-06-15 17:49:27,Variant 1,1,3133,8
6016,3133,6,2012-06-18 15:21:53,Variant 1,1,3133,6
6017,3134,1,2012-04-16 20:19:07,Variant 1,1,3134,1
6018,3134,8,2012-04-17 18:52:31,Variant 1,1,3134,8
6019,3134,6,2012-04-20 18:01:28,Variant 1,1,3134,6
6020,3135,1,2012-01-23 18:23:20,Variant 26,26,3135,1
6021,3135,8,2012-01-23 18:23:37,Variant 26,26,3135,8
6022,3135,2,2012-02-14 21:00:54,Variant 26,26,3135,2
6023,3135,6,2012-03-06 19:26:33,Variant 26,26,3135,6
6024,3136,1,2011-02-25 01:48:06,Variant 1,1,3136,1
6025,3136,8,2011-02-25 01:49:07,Variant 1,1,3136,8
6026,3136,6,2011-02-28 20:27:42,Variant 1,1,3136,6
6027,3137,1,2011-08-01 18:31:31,Variant 45,45,3137,1
6028,3137,1,2011-08-10 21:50:33,Variant 45,45,3137,1
6029,3137,1,2011-08-10 21:50:35,Variant 45,45,3137,1
6030,3137,6,2011-08-12 22:30:16,Variant 45,45,3137,6
6031,3138,1,2011-05-10 16:46:22,Variant 3,3,3138,1
6032,3138,8,2011-05-17 23:35:03,Variant 3,3,3138,8
6033,3138,9,2011-05-20 17:32:21,Variant 3,3,3138,9
6034,3138,8,2011-06-03 21:26:09,Variant 3,3,3138,8
6035,3138,6,2011-06-03 21:26:16,Variant 3,3,3138,6
6036,3140,1,2012-06-12 23:01:48,Variant 1,1,3140,1
6037,3140,8,2012-06-12 23:09:26,Variant 1,1,3140,8
6038,3140,6,2012-06-12 23:11:21,Variant 1,1,3140,6
6039,3141,1,2012-04-23 18:03:11,Variant 6,6,3141,1
6040,3141,8,2012-04-26 21:06:29,Variant 6,6,3141,8
6041,3141,6,2012-05-08 17:18:57,Variant 6,6,3141,6
6042,3141,6,2012-05-08 17:18:57,Variant 6,6,3141,6
6043,3143,1,2012-06-29 18:31:58,Variant 2,2,3143,1
6047,3144,1,2011-12-29 00:00:50,Variant 1,1,3144,1
6048,3144,8,2011-12-29 00:37:34,Variant 1,1,3144,8
6049,3144,6,2011-12-29 00:49:11,Variant 1,1,3144,6
6050,3146,1,2012-01-16 17:37:34,Variant 1,1,3146,1
6051,3146,8,2012-01-16 17:39:50,Variant 1,1,3146,8
6052,3146,6,2012-01-19 01:24:43,Variant 1,1,3146,6
6053,3147,1,2011-01-21 18:43:13,Variant 1,1,3147,1
6054,3147,8,2011-01-27 17:24:28,Variant 1,1,3147,8
6055,3147,6,2011-02-16 01:59:21,Variant 1,1,3147,6
6056,3152,1,2011-04-08 17:13:41,Variant 3,3,3152,1
6057,3152,8,2011-04-08 17:16:34,Variant 3,3,3152,8
6058,3152,9,2011-04-08 17:18:30,Variant 3,3,3152,9
6059,3152,8,2011-04-21 20:57:39,Variant 3,3,3152,8
6060,3152,6,2011-04-21 20:57:48,Variant 3,3,3152,6
6061,3154,1,2011-11-09 17:33:24,Variant 1,1,3154,1
6062,3154,8,2011-11-14 19:38:25,Variant 1,1,3154,8
6063,3154,6,2011-11-18 00:55:49,Variant 1,1,3154,6
6064,3155,1,2011-04-20 16:25:20,Variant 6,6,3155,1
6065,3155,8,2011-04-20 16:26:25,Variant 6,6,3155,8
6066,3155,6,2011-04-20 20:55:00,Variant 6,6,3155,6
6067,3155,6,2011-04-20 21:30:07,Variant 6,6,3155,6
6068,3156,8,2011-11-23 01:45:26,Variant 49,49,3156,8
6069,3156,9,2011-11-23 01:46:18,Variant 49,49,3156,9
6070,3156,8,2011-11-26 01:37:18,Variant 49,49,3156,8
6071,3156,6,2011-12-12 23:47:36,Variant 49,49,3156,6
6072,3156,6,2011-12-12 23:47:37,Variant 49,49,3156,6
6073,3157,1,2012-01-09 22:24:02,Variant 2,2,3157,1
6074,3157,8,2012-01-09 22:24:20,Variant 2,2,3157,8
6075,3157,9,2012-01-13 19:42:10,Variant 2,2,3157,9
6076,3157,6,2012-01-13 20:02:55,Variant 2,2,3157,6
6077,3158,1,2012-06-28 18:12:13,Variant 1,1,3158,1
6078,3158,8,2012-06-28 18:53:09,Variant 1,1,3158,8
6079,3158,6,2012-06-29 21:00:14,Variant 1,1,3158,6
6080,3159,8,2012-05-17 17:20:03,Variant 94,94,3159,8
6081,3159,8,2012-05-22 15:50:48,Variant 94,94,3159,8
6082,3159,8,2012-05-22 15:50:48,Variant 94,94,3159,8
6083,3159,6,2012-05-22 22:03:19,Variant 94,94,3159,6
6084,3160,1,2012-04-18 17:00:37,Variant 1,1,3160,1
6085,3160,8,2012-04-18 17:00:44,Variant 1,1,3160,8
6086,3160,6,2012-04-19 20:49:21,Variant 1,1,3160,6
6087,3161,1,2012-05-18 17:39:00,Variant 1,1,3161,1
6088,3161,8,2012-05-18 20:02:51,Variant 1,1,3161,8
6089,3161,6,2012-05-21 15:13:12,Variant 1,1,3161,6
6090,3162,1,2011-10-13 22:00:17,Variant 4,4,3162,1
6091,3162,6,2011-10-17 16:37:19,Variant 4,4,3162,6
6092,3164,1,2011-05-04 18:21:43,Variant 1,1,3164,1
6093,3164,8,2011-05-20 15:10:32,Variant 1,1,3164,8
6094,3164,6,2011-05-24 15:27:10,Variant 1,1,3164,6
6095,3165,1,2012-01-20 01:52:03,Variant 4,4,3165,1
6096,3165,6,2012-01-20 01:52:37,Variant 4,4,3165,6
6097,3166,1,2012-01-31 23:16:30,Variant 1,1,3166,1
6098,3166,8,2012-02-01 00:58:01,Variant 1,1,3166,8
6099,3166,6,2012-02-01 01:59:16,Variant 1,1,3166,6
6100,3169,1,2011-10-04 20:51:45,Variant 1,1,3169,1
6101,3169,8,2011-10-04 21:09:08,Variant 1,1,3169,8
6102,3169,6,2011-10-04 21:43:46,Variant 1,1,3169,6
6106,3170,8,2011-01-13 22:29:20,Variant 3,3,3170,8
6107,3170,6,2011-01-13 22:29:31,Variant 3,3,3170,6
6108,3171,1,2012-04-23 17:06:09,Variant 1,1,3171,1
6109,3171,8,2012-04-23 17:09:21,Variant 1,1,3171,8
6110,3171,6,2012-04-23 17:16:20,Variant 1,1,3171,6
6111,3173,1,2011-01-25 20:58:52,Variant 1,1,3173,1
6112,3173,8,2011-01-25 22:32:54,Variant 1,1,3173,8
6113,3173,6,2011-01-25 22:33:25,Variant 1,1,3173,6
6114,3174,1,2011-06-14 18:00:16,Variant 1,1,3174,1
6115,3174,8,2011-06-14 18:00:46,Variant 1,1,3174,8
6116,3174,6,2011-06-14 18:52:30,Variant 1,1,3174,6
6117,3175,1,2011-11-02 17:53:44,Variant 2,2,3175,1
6118,3175,8,2011-11-03 20:48:59,Variant 2,2,3175,8
6119,3175,9,2011-11-18 02:07:00,Variant 2,2,3175,9
6120,3175,6,2011-11-19 00:28:58,Variant 2,2,3175,6
6121,3178,1,2012-04-17 16:44:54,Variant 4,4,3178,1
6122,3178,6,2012-04-17 17:37:54,Variant 4,4,3178,6
6123,3181,1,2011-10-21 17:49:51,Variant 1,1,3181,1
6124,3181,8,2011-10-27 18:30:11,Variant 1,1,3181,8
6125,3181,6,2011-11-02 23:19:22,Variant 1,1,3181,6
6126,3183,1,2011-01-03 20:32:21,Variant 2,2,3183,1
6127,3183,8,2011-01-20 20:37:23,Variant 2,2,3183,8
6128,3183,9,2011-01-24 18:12:07,Variant 2,2,3183,9
6129,3183,6,2011-01-26 20:43:35,Variant 2,2,3183,6
6130,3190,1,2012-06-04 16:19:01,Variant 1,1,3190,1
6131,3190,8,2012-06-04 16:58:47,Variant 1,1,3190,8
6132,3190,6,2012-06-04 16:59:01,Variant 1,1,3190,6
6133,3191,1,2011-07-19 17:29:16,Variant 95,95,3191,1
6134,3191,1,2011-07-20 15:46:22,Variant 95,95,3191,1
6135,3191,8,2011-07-28 21:20:02,Variant 95,95,3191,8
6136,3191,9,2011-07-28 21:20:14,Variant 95,95,3191,9
6137,3191,9,2011-07-29 18:46:47,Variant 95,95,3191,9
6138,3191,6,2011-08-31 20:53:38,Variant 95,95,3191,6
6139,3194,1,2011-03-11 19:09:22,Variant 44,44,3194,1
6140,3194,1,2011-03-11 19:10:33,Variant 44,44,3194,1
6141,3194,8,2011-03-11 22:58:00,Variant 44,44,3194,8
6142,3194,8,2011-03-12 01:10:33,Variant 44,44,3194,8
6143,3194,6,2011-03-12 01:11:04,Variant 44,44,3194,6
6144,3195,1,2011-04-20 17:57:44,Variant 1,1,3195,1
6145,3195,8,2011-04-20 17:58:25,Variant 1,1,3195,8
6146,3195,6,2011-04-26 17:20:46,Variant 1,1,3195,6
6147,3197,1,2011-01-26 01:28:06,Variant 5,5,3197,1
6148,3197,1,2011-01-27 16:59:47,Variant 5,5,3197,1
6149,3197,8,2011-01-27 16:59:59,Variant 5,5,3197,8
6150,3197,6,2011-01-27 17:00:06,Variant 5,5,3197,6
6151,3198,1,2011-12-13 01:57:36,Variant 1,1,3198,1
6152,3198,8,2011-12-13 18:12:00,Variant 1,1,3198,8
6153,3198,6,2011-12-29 00:49:50,Variant 1,1,3198,6
6154,3199,1,2012-05-17 20:05:37,Variant 1,1,3199,1
6155,3199,8,2012-05-18 23:26:24,Variant 1,1,3199,8
6156,3199,6,2012-05-31 15:46:44,Variant 1,1,3199,6
6157,3201,1,2011-11-18 01:12:04,Variant 2,2,3201,1
6158,3201,8,2011-11-22 20:29:33,Variant 2,2,3201,8
6159,3201,9,2011-11-22 20:31:06,Variant 2,2,3201,9
6160,3201,6,2011-11-29 19:02:27,Variant 2,2,3201,6
6161,3202,1,2011-09-14 17:00:15,Variant 1,1,3202,1
6162,3202,8,2011-09-15 18:46:41,Variant 1,1,3202,8
6163,3202,6,2011-09-16 21:47:59,Variant 1,1,3202,6
6164,3204,1,2012-02-03 00:35:29,Variant 1,1,3204,1
6165,3204,8,2012-02-04 01:58:01,Variant 1,1,3204,8
6166,3204,6,2012-02-06 22:59:13,Variant 1,1,3204,6
6167,3205,1,2012-02-07 22:31:23,Variant 1,1,3205,1
6168,3205,8,2012-02-08 17:58:10,Variant 1,1,3205,8
6169,3205,6,2012-02-08 23:10:26,Variant 1,1,3205,6
6170,3206,1,2012-01-09 18:59:35,Variant 1,1,3206,1
6171,3206,8,2012-01-09 18:59:52,Variant 1,1,3206,8
6172,3206,6,2012-01-13 00:24:44,Variant 1,1,3206,6
6173,3207,1,2011-10-10 15:19:03,Variant 7,7,3207,1
6174,3207,6,2011-10-10 23:26:26,Variant 7,7,3207,6
6175,3207,6,2011-10-10 23:26:54,Variant 7,7,3207,6
6176,3208,1,2011-11-09 17:29:37,Variant 1,1,3208,1
6177,3208,8,2011-11-09 17:29:54,Variant 1,1,3208,8
6178,3208,6,2011-11-10 20:03:53,Variant 1,1,3208,6
6179,3210,1,2011-07-05 15:38:13,Variant 1,1,3210,1
6180,3210,8,2011-07-05 15:39:27,Variant 1,1,3210,8
6181,3210,6,2011-07-05 15:41:14,Variant 1,1,3210,6
6182,3211,1,2011-11-17 17:37:15,Variant 2,2,3211,1
6183,3211,8,2011-12-12 18:40:47,Variant 2,2,3211,8
6184,3211,9,2011-12-12 18:41:08,Variant 2,2,3211,9
6185,3211,6,2011-12-30 18:28:53,Variant 2,2,3211,6
6186,3216,1,2011-05-03 23:04:13,Variant 1,1,3216,1
6187,3216,8,2011-05-03 23:04:48,Variant 1,1,3216,8
6188,3216,6,2011-05-05 16:17:28,Variant 1,1,3216,6
6190,3217,1,2011-01-21 23:31:26,Variant 5,5,3217,1
6191,3217,8,2011-01-21 23:31:33,Variant 5,5,3217,8
6192,3217,6,2011-01-26 18:06:04,Variant 5,5,3217,6
6193,3218,1,2011-11-17 17:17:41,Variant 1,1,3218,1
6194,3218,8,2011-11-17 17:17:52,Variant 1,1,3218,8
6195,3218,6,2011-11-17 23:02:04,Variant 1,1,3218,6
6196,3219,1,2011-03-03 20:22:28,Variant 1,1,3219,1
6197,3219,8,2011-03-03 20:23:08,Variant 1,1,3219,8
6198,3219,6,2011-03-18 18:23:02,Variant 1,1,3219,6
6199,3220,1,2011-07-28 18:03:27,Variant 1,1,3220,1
6200,3220,8,2011-08-03 15:13:42,Variant 1,1,3220,8
6201,3220,6,2011-09-09 17:28:02,Variant 1,1,3220,6
6202,3221,1,2012-06-13 15:21:13,Variant 1,1,3221,1
6203,3221,8,2012-06-14 17:45:16,Variant 1,1,3221,8
6204,3221,6,2012-06-14 21:38:59,Variant 1,1,3221,6
6205,3223,1,2011-11-04 20:04:10,Variant 26,26,3223,1
6206,3223,8,2011-11-10 20:13:25,Variant 26,26,3223,8
6207,3223,2,2011-11-19 01:32:10,Variant 26,26,3223,2
6208,3223,6,2011-11-26 01:52:24,Variant 26,26,3223,6
6209,3224,1,2011-08-05 21:01:38,Variant 41,41,3224,1
6210,3224,1,2011-08-05 21:01:54,Variant 41,41,3224,1
6211,3224,8,2011-08-06 00:02:03,Variant 41,41,3224,8
6212,3224,6,2011-08-06 00:04:10,Variant 41,41,3224,6
6213,3224,6,2011-08-06 00:04:10,Variant 41,41,3224,6
6214,3225,1,2012-02-10 01:30:42,Variant 1,1,3225,1
6215,3225,8,2012-02-10 01:30:50,Variant 1,1,3225,8
6216,3225,6,2012-02-27 22:20:58,Variant 1,1,3225,6
6217,3227,1,2011-04-19 17:38:12,Variant 1,1,3227,1
6218,3227,8,2011-04-20 23:54:40,Variant 1,1,3227,8
6219,3227,6,2011-04-21 00:25:23,Variant 1,1,3227,6
6220,3235,1,2011-06-22 21:55:23,Variant 5,5,3235,1
6221,3235,1,2011-06-22 21:55:48,Variant 5,5,3235,1
6222,3235,8,2011-06-22 22:34:58,Variant 5,5,3235,8
6223,3235,6,2011-06-22 23:02:20,Variant 5,5,3235,6
6224,3237,1,2012-05-25 18:42:05,Variant 1,1,3237,1
6225,3237,8,2012-05-25 18:42:21,Variant 1,1,3237,8
6226,3237,6,2012-05-25 22:02:21,Variant 1,1,3237,6
6227,3241,1,2011-12-27 20:51:00,Variant 1,1,3241,1
6228,3241,8,2011-12-27 20:51:10,Variant 1,1,3241,8
6229,3241,6,2011-12-30 01:13:51,Variant 1,1,3241,6
6230,3242,1,2012-06-13 20:58:51,Variant 4,4,3242,1
6231,3242,6,2012-06-13 23:18:03,Variant 4,4,3242,6
6232,3245,1,2012-06-15 18:51:04,Variant 1,1,3245,1
6233,3245,8,2012-06-18 17:04:21,Variant 1,1,3245,8
6234,3245,6,2012-06-22 23:19:55,Variant 1,1,3245,6
6235,3246,1,2011-08-12 22:55:50,Variant 1,1,3246,1
6236,3246,8,2011-08-18 15:29:02,Variant 1,1,3246,8
6237,3246,6,2011-08-22 18:52:56,Variant 1,1,3246,6
6238,3250,1,2011-02-18 01:48:02,Variant 15,15,3250,1
6239,3250,8,2011-02-18 01:48:50,Variant 15,15,3250,8
6240,3250,9,2011-03-02 20:05:05,Variant 15,15,3250,9
6241,3250,9,2011-03-15 20:43:40,Variant 15,15,3250,9
6242,3250,8,2011-03-18 23:47:58,Variant 15,15,3250,8
6243,3250,6,2011-03-19 00:05:46,Variant 15,15,3250,6
6244,3252,1,2011-02-04 18:27:56,Variant 3,3,3252,1
6245,3252,8,2011-02-09 20:28:50,Variant 3,3,3252,8
6246,3252,9,2011-02-09 23:12:23,Variant 3,3,3252,9
6247,3252,8,2011-02-10 23:56:54,Variant 3,3,3252,8
6248,3252,6,2011-02-10 23:57:02,Variant 3,3,3252,6
6249,3255,1,2012-01-19 22:34:53,Variant 1,1,3255,1
6250,3255,8,2012-02-03 20:50:17,Variant 1,1,3255,8
