CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index
2482,1,2012/03/20 23:22:08.000,Variant 1,1
2482,8,2012/03/20 23:22:18.000,Variant 1,1
2482,6,2012/03/21 19:31:49.000,Variant 1,1
2485,1,2012/01/12 17:31:38.000,Variant 1,1
2485,8,2012/01/13 19:17:00.000,Variant 1,1
2485,6,2012/01/26 18:41:03.000,Variant 1,1
2487,1,2012/06/08 16:30:54.000,Variant 1,1
2487,8,2012/06/11 20:07:27.000,Variant 1,1
2487,6,2012/06/18 22:47:10.000,Variant 1,1
2488,1,2011/02/15 19:01:55.000,Variant 10,10
2488,8,2011/02/15 19:03:08.000,Variant 10,10
2488,8,2011/02/15 19:18:49.000,Variant 10,10
2488,6,2011/02/21 18:07:25.000,Variant 10,10
2494,1,2011/11/23 19:14:26.000,Variant 1,1
2494,8,2011/11/23 19:14:34.000,Variant 1,1
2494,6,2011/11/23 19:33:02.000,Variant 1,1
2495,1,2011/06/01 17:03:31.000,Variant 1,1
2495,8,2011/06/01 17:04:27.000,Variant 1,1
2495,6,2011/06/06 22:03:47.000,Variant 1,1
2496,1,2011/11/10 18:31:55.000,Variant 1,1
2496,8,2011/11/11 19:01:47.000,Variant 1,1
2496,6,2011/11/11 20:47:31.000,Variant 1,1
2503,1,2011/01/03 18:47:14.000,Variant 1,1
2503,8,2011/01/04 01:48:11.000,Variant 1,1
2503,6,2011/01/04 01:49:57.000,Variant 1,1
2505,1,2011/03/01 20:06:21.000,Variant 84,84
2505,1,2011/03/02 00:36:41.000,Variant 84,84
2505,8,2011/03/04 00:23:39.000,Variant 84,84
2505,9,2011/03/04 01:30:50.000,Variant 84,84
2505,8,2011/03/04 18:19:52.000,Variant 84,84
2505,9,2011/03/08 20:30:29.000,Variant 84,84
2505,8,2011/03/25 17:32:02.000,Variant 84,84
2505,6,2011/03/25 17:32:17.000,Variant 84,84
2506,1,2011/06/23 23:15:37.000,Variant 16,16
2506,1,2011/06/23 23:16:19.000,Variant 16,16
2506,8,2011/06/28 15:04:25.000,Variant 16,16
2506,9,2011/06/28 16:36:02.000,Variant 16,16
2506,6,2011/07/26 22:37:24.000,Variant 16,16
2509,1,2011/11/03 22:13:40.000,Variant 4,4
2509,6,2011/11/04 01:06:53.000,Variant 4,4
2510,1,2011/08/05 21:22:11.000,Variant 1,1
2510,8,2011/08/09 15:13:03.000,Variant 1,1
2510,6,2011/08/10 18:06:08.000,Variant 1,1
2511,1,2012/05/24 18:43:15.000,Variant 1,1
2511,8,2012/05/28 15:03:05.000,Variant 1,1
2511,6,2012/05/31 21:11:52.000,Variant 1,1
2515,1,2011/12/27 20:01:06.000,Variant 1,1
2515,8,2011/12/27 20:02:05.000,Variant 1,1
2515,6,2011/12/28 00:28:22.000,Variant 1,1
2516,1,2012/01/26 00:31:37.000,Variant 1,1
2516,8,2012/01/26 00:31:56.000,Variant 1,1
2516,6,2012/01/26 00:44:25.000,Variant 1,1
2517,1,2011/10/13 17:15:43.000,Variant 6,6
2517,8,2011/10/19 17:22:30.000,Variant 6,6
2517,6,2011/10/26 16:12:28.000,Variant 6,6
2517,6,2011/10/26 16:12:28.000,Variant 6,6
2518,1,2012/01/28 00:16:04.000,Variant 2,2
2518,8,2012/02/07 20:54:35.000,Variant 2,2
2518,9,2012/02/11 00:53:23.000,Variant 2,2
2518,6,2012/02/15 00:08:50.000,Variant 2,2
2519,1,2011/02/17 17:31:22.000,Variant 3,3
2519,8,2011/02/17 17:31:57.000,Variant 3,3
2519,9,2011/02/17 20:32:53.000,Variant 3,3
2519,8,2011/02/22 23:46:54.000,Variant 3,3
2519,6,2011/02/22 23:47:47.000,Variant 3,3
2521,1,2012/05/24 23:27:12.000,Variant 1,1
2521,8,2012/05/29 18:27:48.000,Variant 1,1
2521,6,2012/05/31 16:04:43.000,Variant 1,1
2523,1,2011/10/07 16:38:22.000,Variant 14,14
2523,1,2011/10/11 23:19:02.000,Variant 14,14
2523,6,2011/10/11 23:23:56.000,Variant 14,14
2525,1,2011/12/28 00:54:21.000,Variant 45,45
2525,1,2011/12/28 00:54:39.000,Variant 45,45
2525,1,2011/12/28 00:54:40.000,Variant 45,45
2525,6,2011/12/28 17:02:40.000,Variant 45,45
2526,1,2011/09/21 23:52:43.000,Variant 18,18
2526,8,2011/09/23 21:24:40.000,Variant 18,18
2526,9,2011/09/26 20:19:46.000,Variant 18,18
2526,9,2011/09/26 20:19:46.000,Variant 18,18
2526,6,2011/10/06 16:17:23.000,Variant 18,18
2527,1,2011/01/14 20:24:59.000,Variant 5,5
2527,1,2011/01/14 20:35:55.000,Variant 5,5
2527,8,2011/01/29 01:45:04.000,Variant 5,5
2527,6,2011/01/29 01:45:43.000,Variant 5,5
2528,1,2012/01/16 17:42:54.000,Variant 1,1
2528,8,2012/01/16 18:02:23.000,Variant 1,1
2528,6,2012/01/16 20:35:37.000,Variant 1,1
2531,1,2011/11/04 17:21:54.000,Variant 1,1
2531,8,2011/11/04 20:15:31.000,Variant 1,1
2531,6,2011/11/04 20:21:19.000,Variant 1,1
2533,1,2012/05/14 22:36:46.000,Variant 1,1
2533,8,2012/05/15 15:02:06.000,Variant 1,1
2533,6,2012/05/15 16:02:23.000,Variant 1,1
2535,1,2012/02/14 19:07:04.000,Variant 1,1
2535,8,2012/02/14 19:25:44.000,Variant 1,1
2535,6,2012/02/14 19:29:54.000,Variant 1,1
2536,1,2012/05/16 15:38:34.000,Variant 1,1
2536,8,2012/05/18 15:53:32.000,Variant 1,1
2536,6,2012/05/24 01:04:10.000,Variant 1,1
2537,1,2011/02/10 20:41:08.000,Variant 1,1
2537,8,2011/02/10 20:41:55.000,Variant 1,1
2537,6,2011/02/14 23:01:29.000,Variant 1,1
2538,1,2012/01/16 19:55:42.000,Variant 34,34
2538,8,2012/01/23 20:43:23.000,Variant 34,34
2538,8,2012/02/10 00:34:59.000,Variant 34,34
2538,9,2012/02/10 00:35:56.000,Variant 34,34
2538,6,2012/02/15 18:34:06.000,Variant 34,34
2542,1,2012/01/18 19:12:13.000,Variant 1,1
2542,8,2012/01/18 19:12:39.000,Variant 1,1
2542,6,2012/01/21 00:39:29.000,Variant 1,1
2545,1,2011/09/12 20:20:43.000,Variant 1,1
2545,8,2011/09/12 20:21:00.000,Variant 1,1
2545,6,2011/09/13 15:27:11.000,Variant 1,1
2546,1,2012/02/27 22:17:56.000,Variant 1,1
2546,8,2012/02/28 18:53:25.000,Variant 1,1
2546,6,2012/02/28 22:58:56.000,Variant 1,1
2551,1,2012/03/27 23:33:09.000,Variant 1,1
2551,8,2012/03/28 21:51:27.000,Variant 1,1
2551,6,2012/03/30 21:59:59.000,Variant 1,1
2552,1,2011/12/30 01:54:08.000,Variant 1,1
2552,8,2012/01/02 17:49:53.000,Variant 1,1
2552,6,2012/01/02 18:20:51.000,Variant 1,1
2553,1,2011/06/27 18:29:42.000,Variant 11,11
2553,1,2011/06/27 18:30:01.000,Variant 11,11
2553,8,2011/06/27 18:30:51.000,Variant 11,11
2553,9,2011/06/27 18:32:44.000,Variant 11,11
2553,8,2011/06/27 21:24:24.000,Variant 11,11
2553,6,2011/06/27 21:24:35.000,Variant 11,11
2554,1,2012/02/02 23:28:02.000,Variant 1,1
2554,8,2012/02/02 23:28:13.000,Variant 1,1
2554,6,2012/02/06 23:53:02.000,Variant 1,1
2556,1,2012/02/01 20:57:24.000,Variant 1,1
2556,8,2012/02/01 20:57:31.000,Variant 1,1
2556,6,2012/02/01 22:22:24.000,Variant 1,1
2557,1,2011/05/09 21:00:19.000,Variant 1,1
2557,8,2011/05/09 21:00:47.000,Variant 1,1
2557,6,2011/05/09 21:16:30.000,Variant 1,1
2566,1,2012/03/26 18:38:38.000,Variant 1,1
2566,8,2012/03/26 18:38:54.000,Variant 1,1
2566,6,2012/03/27 16:01:34.000,Variant 1,1
2567,1,2011/04/19 17:33:26.000,Variant 21,21
2567,8,2011/04/19 17:33:51.000,Variant 21,21
2567,9,2011/04/22 21:48:02.000,Variant 21,21
2567,8,2011/05/06 16:59:27.000,Variant 21,21
2567,6,2011/05/06 16:59:39.000,Variant 21,21
2567,8,2011/05/11 21:56:20.000,Variant 21,21
2567,6,2011/05/11 22:58:30.000,Variant 21,21
2568,1,2012/02/08 17:53:51.000,Variant 1,1
2568,8,2012/02/08 17:54:11.000,Variant 1,1
2568,6,2012/02/08 17:54:25.000,Variant 1,1
2572,1,2012/05/31 16:32:54.000,Variant 40,40
2572,8,2012/05/31 16:34:52.000,Variant 40,40
2572,2,2012/05/31 17:25:24.000,Variant 40,40
2572,8,2012/06/01 20:48:13.000,Variant 40,40
2572,9,2012/06/18 21:39:15.000,Variant 40,40
2572,6,2012/07/12 16:53:02.000,Variant 40,40
2573,1,2012/06/07 15:13:11.000,Variant 1,1
2573,8,2012/06/07 21:27:14.000,Variant 1,1
2573,6,2012/06/07 21:35:21.000,Variant 1,1
2574,1,2011/06/30 15:40:13.000,Variant 5,5
2574,1,2011/06/30 15:52:02.000,Variant 5,5
2574,8,2011/07/01 16:35:26.000,Variant 5,5
2574,6,2011/07/04 21:44:35.000,Variant 5,5
2576,1,2012/04/16 15:01:55.000,Variant 2,2
2576,8,2012/04/16 15:09:01.000,Variant 2,2
2576,9,2012/04/26 23:59:05.000,Variant 2,2
2576,6,2012/05/15 16:33:28.000,Variant 2,2
2579,1,2012/06/28 17:55:57.000,Variant 4,4
2579,6,2012/06/28 18:50:50.000,Variant 4,4
2580,1,2012/01/16 23:41:48.000,Variant 1,1
2580,8,2012/01/16 23:56:25.000,Variant 1,1
2580,6,2012/01/17 00:11:13.000,Variant 1,1
2582,1,2012/06/20 23:53:32.000,Variant 1,1
2582,8,2012/06/20 23:54:15.000,Variant 1,1
2582,6,2012/06/21 21:26:52.000,Variant 1,1
2584,1,2012/05/07 21:00:47.000,Variant 3,3
2584,8,2012/05/15 21:09:11.000,Variant 3,3
2584,9,2012/05/15 23:23:31.000,Variant 3,3
2584,8,2012/05/17 15:21:32.000,Variant 3,3
2584,6,2012/05/18 22:28:04.000,Variant 3,3
2586,1,2012/06/12 22:27:54.000,Variant 1,1
2586,8,2012/06/13 21:10:12.000,Variant 1,1
2586,6,2012/06/13 21:16:21.000,Variant 1,1
2587,1,2011/03/31 15:32:27.000,Variant 1,1
2587,8,2011/03/31 15:32:49.000,Variant 1,1
2587,6,2011/03/31 15:33:07.000,Variant 1,1
2588,1,2011/05/12 16:39:52.000,Variant 1,1
2588,8,2011/05/12 16:42:48.000,Variant 1,1
2588,6,2011/05/12 23:21:52.000,Variant 1,1
2589,1,2011/02/03 21:00:23.000,Variant 3,3
2589,8,2011/02/15 22:16:00.000,Variant 3,3
2589,9,2011/02/21 17:35:05.000,Variant 3,3
2589,8,2011/02/21 19:35:14.000,Variant 3,3
2589,6,2011/02/21 19:35:27.000,Variant 3,3
2594,1,2011/06/28 20:43:51.000,Variant 5,5
2594,1,2011/06/28 20:44:06.000,Variant 5,5
2594,8,2011/06/29 16:16:26.000,Variant 5,5
2594,6,2011/06/29 17:12:15.000,Variant 5,5
2595,1,2012/03/20 20:11:45.000,Variant 1,1
2595,8,2012/03/20 20:45:42.000,Variant 1,1
2595,6,2012/03/21 20:55:14.000,Variant 1,1
2597,1,2011/04/19 22:21:57.000,Variant 29,29
2597,9,2011/04/19 22:22:13.000,Variant 29,29
2597,8,2011/04/20 16:53:31.000,Variant 29,29
2597,6,2011/04/20 16:53:41.000,Variant 29,29
2597,6,2011/04/20 22:24:20.000,Variant 29,29
2600,1,2012/05/07 17:03:54.000,Variant 1,1
2600,8,2012/05/07 17:04:02.000,Variant 1,1
2600,6,2012/05/09 22:02:24.000,Variant 1,1
2601,1,2011/09/28 22:22:51.000,Variant 1,1
2601,8,2011/09/28 22:40:13.000,Variant 1,1
2601,6,2011/09/28 23:03:50.000,Variant 1,1
2602,1,2012/02/01 00:04:47.000,Variant 1,1
2602,8,2012/02/01 00:04:57.000,Variant 1,1
2602,6,2012/02/01 02:01:00.000,Variant 1,1
2604,1,2011/12/09 23:06:25.000,Variant 1,1
2604,8,2011/12/27 17:16:34.000,Variant 1,1
2604,6,2011/12/27 19:13:09.000,Variant 1,1
2606,1,2012/03/16 01:00:08.000,Variant 2,2
2606,8,2012/03/20 20:39:31.000,Variant 2,2
2606,9,2012/03/22 21:19:24.000,Variant 2,2
2606,6,2012/04/06 18:29:16.000,Variant 2,2
2608,1,2011/09/20 20:15:42.000,Variant 1,1
2608,8,2011/09/21 00:01:59.000,Variant 1,1
2608,6,2011/09/22 23:58:15.000,Variant 1,1
2610,1,2011/04/27 23:22:08.000,Variant 23,23
2610,8,2011/04/28 21:08:01.000,Variant 23,23
2610,8,2011/04/28 21:08:43.000,Variant 23,23
2610,9,2011/04/28 21:33:01.000,Variant 23,23
2610,8,2011/05/04 20:08:20.000,Variant 23,23
2610,6,2011/05/04 20:08:29.000,Variant 23,23
2612,1,2012/04/12 15:51:53.000,Variant 2,2
2612,8,2012/04/13 21:22:17.000,Variant 2,2
2612,9,2012/04/16 16:16:01.000,Variant 2,2
2612,6,2012/04/24 20:36:37.000,Variant 2,2
2615,1,2012/03/14 01:44:46.000,Variant 1,1
2615,8,2012/03/14 18:45:08.000,Variant 1,1
2615,6,2012/03/22 19:24:03.000,Variant 1,1
2617,1,2012/05/18 16:25:23.000,Variant 1,1
2617,8,2012/06/08 21:48:21.000,Variant 1,1
2617,6,2012/06/15 17:23:31.000,Variant 1,1
2618,1,2012/05/28 22:43:52.000,Variant 1,1
2618,8,2012/05/28 22:52:17.000,Variant 1,1
2618,6,2012/05/28 22:53:21.000,Variant 1,1
2621,1,2011/10/06 23:59:17.000,Variant 2,2
2621,8,2011/10/07 17:19:12.000,Variant 2,2
2621,9,2011/10/13 23:21:30.000,Variant 2,2
2621,6,2011/11/16 18:26:40.000,Variant 2,2
2623,1,2012/05/21 16:06:07.000,Variant 12,12
2623,8,2012/05/21 16:06:19.000,Variant 12,12
2623,9,2012/05/28 16:11:51.000,Variant 12,12
2623,8,2012/06/05 15:32:04.000,Variant 12,12
2623,9,2012/06/08 23:51:36.000,Variant 12,12
2623,6,2012/06/26 18:28:20.000,Variant 12,12
2626,1,2012/01/18 19:11:05.000,Variant 1,1
2626,8,2012/01/18 23:35:00.000,Variant 1,1
2626,6,2012/01/19 19:05:08.000,Variant 1,1
2627,1,2011/12/20 23:16:22.000,Variant 1,1
2627,8,2011/12/21 16:49:32.000,Variant 1,1
2627,6,2011/12/21 17:57:09.000,Variant 1,1
2630,1,2012/04/10 17:15:05.000,Variant 1,1
2630,8,2012/04/10 17:15:47.000,Variant 1,1
2630,6,2012/04/11 18:39:36.000,Variant 1,1
2632,1,2011/04/14 22:55:28.000,Variant 1,1
2632,8,2011/04/15 15:31:29.000,Variant 1,1
2632,6,2011/04/15 23:15:07.000,Variant 1,1
2637,1,2012/03/13 16:59:04.000,Variant 1,1
2637,8,2012/03/13 16:59:32.000,Variant 1,1
2637,6,2012/03/13 20:24:45.000,Variant 1,1
2640,1,2011/08/19 18:33:10.000,Variant 1,1
2640,8,2011/08/31 18:42:46.000,Variant 1,1
2640,6,2011/08/31 18:44:55.000,Variant 1,1
2641,1,2012/06/05 23:51:48.000,Variant 2,2
2641,8,2012/06/06 15:02:36.000,Variant 2,2
2641,9,2012/06/18 21:40:17.000,Variant 2,2
2641,6,2012/07/12 16:45:36.000,Variant 2,2
2642,1,2012/02/20 19:03:08.000,Variant 4,4
2642,6,2012/02/20 19:32:31.000,Variant 4,4
2644,8,2011/12/29 22:37:05.000,Variant 9,9
2644,6,2011/12/29 23:45:50.000,Variant 9,9
2645,1,2011/06/27 18:13:11.000,Variant 5,5
2645,1,2011/06/27 18:13:33.000,Variant 5,5
2645,8,2011/07/01 18:36:40.000,Variant 5,5
2645,6,2011/07/01 18:36:49.000,Variant 5,5
2646,1,2011/05/20 17:40:32.000,Variant 1,1
2646,8,2011/05/20 17:41:04.000,Variant 1,1
2646,6,2011/05/20 18:46:04.000,Variant 1,1
2648,1,2012/04/16 15:12:34.000,Variant 1,1
2648,8,2012/04/16 16:47:28.000,Variant 1,1
2648,6,2012/04/17 22:01:59.000,Variant 1,1
2651,1,2011/06/13 17:35:25.000,Variant 1,1
2651,8,2011/06/13 17:35:37.000,Variant 1,1
2651,6,2011/06/13 17:36:24.000,Variant 1,1
2652,1,2011/01/12 00:04:50.000,Variant 1,1
2652,8,2011/01/13 19:55:25.000,Variant 1,1
2652,6,2011/01/13 20:22:14.000,Variant 1,1
2653,1,2011/09/15 16:54:26.000,Variant 1,1
2653,8,2011/09/21 15:06:43.000,Variant 1,1
2653,6,2011/10/07 22:34:18.000,Variant 1,1
2654,1,2011/12/21 20:06:07.000,Variant 1,1
2654,8,2011/12/21 20:06:16.000,Variant 1,1
2654,6,2011/12/22 01:31:18.000,Variant 1,1
2655,1,2011/05/18 15:33:26.000,Variant 3,3
2655,8,2011/05/18 18:27:00.000,Variant 3,3
2655,9,2011/05/18 20:48:25.000,Variant 3,3
2655,8,2011/05/31 21:40:21.000,Variant 3,3
2655,6,2011/05/31 21:40:31.000,Variant 3,3
2656,1,2012/06/26 18:58:41.000,Variant 1,1
2656,8,2012/06/26 18:59:09.000,Variant 1,1
2656,6,2012/06/26 18:59:30.000,Variant 1,1
2657,1,2011/05/11 21:19:23.000,Variant 1,1
2657,8,2011/05/18 22:41:42.000,Variant 1,1
2657,6,2011/05/19 00:03:06.000,Variant 1,1
2660,1,2011/03/25 19:09:15.000,Variant 1,1
2660,8,2011/04/06 21:22:51.000,Variant 1,1
2660,6,2011/04/06 21:22:58.000,Variant 1,1
2661,1,2011/11/15 17:54:38.000,Variant 85,85
2661,6,2011/11/16 19:40:12.000,Variant 85,85
2661,6,2011/11/16 19:40:21.000,Variant 85,85
2661,6,2011/11/16 19:40:22.000,Variant 85,85
2662,1,2010/12/03 01:39:04.000,Variant 1,1
2662,8,2010/12/14 17:17:49.000,Variant 1,1
2662,6,2011/01/04 00:49:52.000,Variant 1,1
2663,1,2012/01/20 18:24:58.000,Variant 1,1
2663,8,2012/01/20 18:25:10.000,Variant 1,1
2663,6,2012/01/20 18:47:45.000,Variant 1,1
2669,1,2012/02/03 19:54:21.000,Variant 86,86
2669,8,2012/02/10 21:06:35.000,Variant 86,86
2669,6,2012/02/11 02:56:52.000,Variant 86,86
2669,8,2012/02/18 01:44:34.000,Variant 86,86
2669,6,2012/02/24 17:03:54.000,Variant 86,86
2669,6,2012/02/24 17:03:55.000,Variant 86,86
2670,1,2011/02/16 23:45:11.000,Variant 1,1
2670,8,2011/02/16 23:45:22.000,Variant 1,1
2670,6,2011/02/16 23:45:39.000,Variant 1,1
2672,1,2012/01/27 01:36:18.000,Variant 1,1
2672,8,2012/01/27 02:13:35.000,Variant 1,1
2672,6,2012/01/27 22:15:28.000,Variant 1,1
2675,1,2011/06/06 16:25:39.000,Variant 1,1
2675,8,2011/06/06 16:26:03.000,Variant 1,1
2675,6,2011/06/15 21:18:05.000,Variant 1,1
2677,1,2012/05/14 16:35:51.000,Variant 4,4
2677,6,2012/05/14 16:36:07.000,Variant 4,4
2678,1,2011/12/22 19:17:15.000,Variant 3,3
2678,8,2011/12/22 19:17:25.000,Variant 3,3
2678,9,2011/12/23 01:53:16.000,Variant 3,3
2678,8,2011/12/27 17:17:04.000,Variant 3,3
2678,6,2011/12/28 20:36:34.000,Variant 3,3
2679,1,2011/03/11 19:41:44.000,Variant 1,1
2679,8,2011/03/30 18:49:01.000,Variant 1,1
2679,6,2011/03/30 21:22:52.000,Variant 1,1
2682,1,2011/04/01 21:13:58.000,Variant 1,1
2682,8,2011/04/01 21:14:10.000,Variant 1,1
2682,6,2011/04/01 21:17:00.000,Variant 1,1
2685,1,2011/05/20 18:04:57.000,Variant 1,1
2685,8,2011/05/20 18:05:26.000,Variant 1,1
2685,6,2011/05/20 21:20:30.000,Variant 1,1
2687,1,2012/03/20 00:35:18.000,Variant 1,1
2687,8,2012/03/20 00:38:16.000,Variant 1,1
2687,6,2012/03/20 18:52:51.000,Variant 1,1
2688,1,2012/06/05 23:47:14.000,Variant 2,2
2688,8,2012/06/06 15:02:13.000,Variant 2,2
2688,9,2012/06/18 21:39:57.000,Variant 2,2
2688,6,2012/07/12 16:47:19.000,Variant 2,2
2689,1,2012/05/31 20:12:52.000,Variant 1,1
2689,8,2012/06/01 00:26:15.000,Variant 1,1
2689,6,2012/06/01 18:41:12.000,Variant 1,1
2690,1,2012/04/11 00:03:47.000,Variant 1,1
2690,8,2012/04/11 15:03:55.000,Variant 1,1
2690,6,2012/05/02 15:50:12.000,Variant 1,1
2691,1,2012/05/08 16:05:48.000,Variant 2,2
2691,8,2012/05/10 18:34:19.000,Variant 2,2
2691,9,2012/05/11 16:26:19.000,Variant 2,2
2691,6,2012/05/14 16:44:41.000,Variant 2,2
2692,1,2011/05/13 20:41:01.000,Variant 1,1
2692,8,2011/05/13 20:41:25.000,Variant 1,1
2692,6,2011/05/13 21:33:18.000,Variant 1,1
2694,1,2011/06/08 15:24:05.000,Variant 1,1
2694,8,2011/06/08 15:24:35.000,Variant 1,1
2694,6,2011/06/08 17:36:32.000,Variant 1,1
2695,8,2011/11/23 20:23:17.000,Variant 9,9
2695,6,2011/11/23 22:25:06.000,Variant 9,9
2696,1,2011/10/20 16:53:21.000,Variant 1,1
2696,8,2011/10/20 16:59:58.000,Variant 1,1
2696,6,2011/10/20 17:51:18.000,Variant 1,1
2697,1,2012/03/02 01:21:45.000,Variant 1,1
2697,8,2012/03/07 00:41:44.000,Variant 1,1
2697,6,2012/03/07 18:14:00.000,Variant 1,1
2698,1,2011/11/30 18:49:05.000,Variant 1,1
2698,8,2011/11/30 18:49:38.000,Variant 1,1
2698,6,2011/12/01 22:34:02.000,Variant 1,1
2699,1,2011/04/18 18:39:50.000,Variant 6,6
2699,8,2011/04/19 15:43:08.000,Variant 6,6
2699,6,2011/04/20 23:19:50.000,Variant 6,6
2699,6,2011/04/20 23:19:51.000,Variant 6,6
2701,1,2011/03/29 17:26:08.000,Variant 1,1
2701,8,2011/03/29 17:26:35.000,Variant 1,1
2701,6,2011/03/29 23:46:24.000,Variant 1,1
2703,1,2011/02/02 16:58:41.000,Variant 1,1
2703,8,2011/02/16 02:03:08.000,Variant 1,1
2703,6,2011/02/19 02:16:29.000,Variant 1,1
2704,1,2011/02/02 22:50:31.000,Variant 1,1
2704,8,2011/02/09 23:14:46.000,Variant 1,1
2704,6,2011/02/09 23:15:45.000,Variant 1,1
2705,1,2012/04/12 16:17:59.000,Variant 1,1
2705,8,2012/04/12 16:18:22.000,Variant 1,1
2705,6,2012/04/12 22:17:24.000,Variant 1,1
2707,1,2011/03/25 22:57:37.000,Variant 5,5
2707,1,2011/03/25 22:58:07.000,Variant 5,5
2707,8,2011/03/28 23:54:55.000,Variant 5,5
2707,6,2011/03/28 23:55:15.000,Variant 5,5
2708,1,2011/09/16 16:48:49.000,Variant 1,1
2708,8,2011/09/21 15:38:58.000,Variant 1,1
2708,6,2011/09/21 18:31:28.000,Variant 1,1
2710,1,2011/04/26 22:43:59.000,Variant 15,15
2710,8,2011/05/09 23:19:53.000,Variant 15,15
2710,9,2011/05/10 21:13:38.000,Variant 15,15
2710,9,2011/05/11 21:53:25.000,Variant 15,15
2710,8,2011/05/17 15:56:14.000,Variant 15,15
2710,6,2011/05/17 15:56:21.000,Variant 15,15
2711,1,2012/04/03 17:39:47.000,Variant 1,1
2711,8,2012/04/04 00:05:33.000,Variant 1,1
2711,6,2012/04/10 18:25:09.000,Variant 1,1
2715,1,2011/04/27 17:32:26.000,Variant 1,1
2715,8,2011/04/27 17:53:02.000,Variant 1,1
2715,6,2011/04/27 18:54:28.000,Variant 1,1
2719,1,2012/05/14 20:59:38.000,Variant 2,2
2719,8,2012/05/14 20:59:50.000,Variant 2,2
2719,9,2012/05/14 21:06:27.000,Variant 2,2
2719,6,2012/05/25 15:35:47.000,Variant 2,2
2722,1,2011/07/26 15:50:19.000,Variant 87,87
2722,8,2011/07/28 17:02:16.000,Variant 87,87
2722,9,2011/07/28 17:22:45.000,Variant 87,87
2722,9,2011/08/03 16:59:57.000,Variant 87,87
2722,6,2011/08/03 17:50:07.000,Variant 87,87
2722,6,2011/08/03 17:50:11.000,Variant 87,87
2723,1,2012/06/06 22:54:08.000,Variant 8,8
2723,8,2012/06/06 23:57:04.000,Variant 8,8
2723,6,2012/06/07 20:43:39.000,Variant 8,8
2723,8,2012/06/07 23:31:25.000,Variant 8,8
2723,6,2012/06/09 00:33:34.000,Variant 8,8
2724,1,2011/09/22 22:38:56.000,Variant 2,2
2724,8,2011/09/27 18:06:08.000,Variant 2,2
2724,9,2011/09/28 21:10:00.000,Variant 2,2
2724,6,2011/09/28 22:17:24.000,Variant 2,2
2726,1,2011/01/11 20:20:28.000,Variant 3,3
2726,8,2011/01/12 20:31:25.000,Variant 3,3
2726,9,2011/01/14 00:17:16.000,Variant 3,3
2726,8,2011/01/18 19:55:14.000,Variant 3,3
2726,6,2011/01/18 19:58:43.000,Variant 3,3
2727,1,2012/03/21 00:58:26.000,Variant 3,3
2727,8,2012/03/21 17:35:08.000,Variant 3,3
2727,9,2012/03/23 18:44:30.000,Variant 3,3
2727,8,2012/04/20 22:03:31.000,Variant 3,3
2727,6,2012/04/20 22:03:39.000,Variant 3,3
2729,1,2012/05/07 17:48:29.000,Variant 2,2
2729,8,2012/05/07 17:48:48.000,Variant 2,2
2729,9,2012/05/07 18:32:52.000,Variant 2,2
2729,6,2012/05/07 18:50:02.000,Variant 2,2
2731,1,2011/05/30 17:32:01.000,Variant 1,1
2731,8,2011/05/30 17:32:39.000,Variant 1,1
2731,6,2011/05/30 18:32:04.000,Variant 1,1
2735,1,2011/07/18 18:05:43.000,Variant 2,2
2735,8,2011/07/18 18:05:57.000,Variant 2,2
2735,9,2011/07/20 16:17:20.000,Variant 2,2
2735,6,2011/08/03 22:02:11.000,Variant 2,2
2736,1,2011/05/27 22:04:53.000,Variant 3,3
2736,8,2011/05/27 22:05:15.000,Variant 3,3
2736,9,2011/05/30 15:34:08.000,Variant 3,3
2736,8,2011/05/31 23:20:37.000,Variant 3,3
2736,6,2011/05/31 23:23:04.000,Variant 3,3
2737,1,2011/11/10 23:42:14.000,Variant 1,1
2737,8,2011/11/11 17:09:00.000,Variant 1,1
2737,6,2011/11/11 19:10:53.000,Variant 1,1
2738,1,2011/12/16 20:53:30.000,Variant 6,6
2738,8,2011/12/22 00:24:06.000,Variant 6,6
2738,6,2011/12/30 00:49:36.000,Variant 6,6
2738,6,2011/12/30 00:49:37.000,Variant 6,6
2739,1,2012/04/23 23:42:07.000,Variant 2,2
2739,8,2012/04/23 23:43:03.000,Variant 2,2
2739,9,2012/04/24 20:13:36.000,Variant 2,2
2739,6,2012/05/14 23:05:40.000,Variant 2,2
2740,1,2012/01/05 20:12:59.000,Variant 4,4
2740,6,2012/01/05 20:13:25.000,Variant 4,4
2743,1,2010/12/22 19:47:01.000,Variant 8,8
2743,8,2010/12/22 19:50:25.000,Variant 8,8
2743,6,2010/12/30 17:49:42.000,Variant 8,8
2743,8,2011/01/11 00:06:21.000,Variant 8,8
2743,6,2011/01/11 19:24:57.000,Variant 8,8
2744,1,2011/02/24 18:00:36.000,Variant 3,3
2744,8,2011/02/25 00:41:20.000,Variant 3,3
2744,9,2011/02/25 22:48:35.000,Variant 3,3
2744,8,2011/03/18 23:45:38.000,Variant 3,3
2744,6,2011/03/18 23:45:45.000,Variant 3,3
2747,1,2011/12/13 20:43:53.000,Variant 2,2
2747,8,2011/12/14 01:11:24.000,Variant 2,2
2747,9,2011/12/16 00:51:18.000,Variant 2,2
2747,6,2011/12/23 19:07:13.000,Variant 2,2
